Date,Total Traffic Volume,Exchange Rate,Gross Domestic Product (GDP),Export growth rate,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership,Economic Growth Rate,Interest Rate Category,Export Price Category,Import Price Category
2021-11-03,9973801,1187.9,546940.0,25.77665894,38.90808932,103.87,1784.53,1582.01,24861477.0,High Growth,Low,Very High,Very High
2021-11-04,10102250,1187.93,546940.0,26.02808089,39.10073731,103.8756667,1788.16,1585.36,24863131.0,High Growth,Low,Very High,Very High
2021-11-05,11254764,1187.96,546940.0,26.27950284,39.2933853,103.8813333,1791.29,1588.34,24864785.0,High Growth,Low,Very High,Very High
2021-11-06,11132455,1187.99,546940.0,26.53092479,39.48603328,103.887,1794.95,1591.63,24866439.0,High Growth,Low,Very High,Very High
2021-11-07,9836980,1188.02,546940.0,26.78234675,39.67868127,103.8926667,1797.95,1594.42,24868093.0,High Growth,Low,Very High,Very High
2021-11-08,9175048,1188.05,546940.0,27.0337687,39.87132926,103.8983333,1801.25,1597.58,24869747.0,High Growth,Low,Very High,Very High
2021-11-09,9381225,1188.08,546940.0,27.28519065,40.06397725,103.904,1802.96,1598.84,24871401.0,High Growth,Low,Very High,Very High
2021-11-10,9650374,1188.11,546940.0,27.5366126,40.25662524,103.9096667,1805.18,1600.87,24873055.0,High Growth,Low,Very High,Very High
2021-11-11,9986804,1188.14,546940.0,27.78803455,40.44927323,103.9153333,1807.47,1602.98,24874710.0,High Growth,Low,Very High,Very High
2021-11-12,11030602,1188.17,546940.0,28.0394565,40.64192121,103.921,1809.12,1604.52,24876364.0,High Growth,Low,Very High,Very High
2021-11-13,10860544,1188.2,546940.0,28.29087845,40.8345692,103.9266667,1810.16,1605.64,24878018.0,High Growth,Low,Very High,Very High
2021-11-14,9733725,1188.23,546940.0,28.5423004,41.02721719,103.9323333,1767.74,1575.03,24879672.0,High Growth,Low,Very High,Very High
2021-11-15,10107029,1188.26,546940.0,28.79372235,41.21986518,103.938,1751.17,1562.4,24881326.0,High Growth,Low,Very High,Very High
2021-11-16,9940395,1188.29,546940.0,29.0451443,41.41251317,103.9436667,1742.5,1555.81,24882980.0,High Growth,Low,Very High,Very High
2021-11-17,9973514,1188.32,546940.0,29.29656625,41.60516115,103.9493333,1724.87,1542.16,24884634.0,High Growth,Low,Very High,Very High
2021-11-18,10035389,1188.35,546940.0,29.5479882,41.79780914,103.955,1711.92,1531.96,24886289.0,High Growth,Low,Very High,Very High
2021-11-19,11160278,1188.38,546940.0,29.79941015,41.99045713,103.9606667,1704.62,1526.24,24887943.0,High Growth,Low,Very High,Very High
2021-11-20,10840004,1188.41,546940.0,30.0508321,42.18310512,103.9663333,1699.1,1521.82,24889597.0,High Growth,Low,Very High,Very High
2021-11-21,9327378,1188.44,546940.0,30.30225406,42.37575311,103.972,1695.39,1518.74,24891251.0,High Growth,Low,Very High,Very High
2021-11-22,9762526,1188.47,546940.0,30.55367601,42.5684011,103.9776667,1692.72,1516.5,24892905.0,High Growth,Low,Very High,Very High
2021-11-23,9606968,1188.5,546940.0,30.80509796,42.76104908,103.9833333,1691.38,1515.15,24894559.0,High Growth,Low,Very High,Very High
2021-11-24,9712612,1188.53,546940.0,31.05651991,42.95369707,103.989,1688.88,1513.22,24896213.0,High Growth,Low,Very High,Very High
2021-11-25,9815649,1188.56,546940.0,31.30794186,43.14634506,103.9946667,1687.02,1511.62,24897867.0,High Growth,Low,Very High,Very High
2021-11-26,10844953,1188.59,546940.0,31.55936381,43.33899305,104.0003333,1685.6,1510.35,24899522.0,High Growth,Low,Very High,Very High
2021-11-27,10535324,1188.62,546940.0,31.81078576,43.53164104,104.006,1684.46,1509.16,24901176.0,High Growth,Low,Very High,Very High
2021-11-28,9212964,1188.65,546940.0,31.61350327,43.46096482,104.0116667,1683.16,1508.23,24902830.0,High Growth,Low,Very High,Very High
2021-11-29,10015716,1188.68,546940.0,31.16943333,43.24546029,104.0173333,1681.57,1506.77,24904484.0,High Growth,Low,Very High,Very High
2021-11-30,8705535,1188.71,546940.0,30.72536339,43.02995576,104.023,1680.79,1505.83,24906138.0,High Growth,Low,Very High,Very High
2021-12-01,9371344,1188.74,546940.0,30.28129345,42.81445123,104.0286667,1679.52,1504.95,24907792.0,High Growth,Low,Very High,Very High
2021-12-02,9627730,1188.77,546940.0,29.83722351,42.5989467,104.0343333,1678.25,1503.76,24909446.0,High Growth,Low,Very High,Very High
2021-12-03,10596136,1188.8,546940.0,29.39315357,42.38344217,104.04,1675.88,1501.52,24911101.0,High Growth,Low,Very High,Very High
2021-12-04,9886517,1189.33871,546940.0,28.94908363,42.16793764,104.066129,1673.98,1499.73,24926956.0,High Growth,Low,Very High,Very High
2021-12-05,8566109,1189.877419,546940.0,28.50501369,41.95243312,104.0922581,1672.11,1497.83,24942812.0,High Growth,Low,Very High,Very High
2021-12-06,9683590,1190.416129,546940.0,28.06094375,41.73692859,104.1183871,1670.22,1495.88,24958668.0,High Growth,Low,Very High,Very High
2021-12-07,9531817,1190.954839,546940.0,27.61687382,41.52142406,104.1445161,1669.44,1494.93,24974524.0,High Growth,Low,Very High,Very High
2021-12-08,9555772,1191.493548,546940.0,27.17280388,41.30591953,104.1706452,1667.87,1493.43,24990380.0,High Growth,Low,Very High,Very High
2021-12-09,9647701,1192.032258,546940.0,26.72873394,41.090415,104.1967742,1664.87,1489.98,25006236.0,High Growth,Low,Very High,Very High
2021-12-10,10519235,1192.570968,546940.0,26.284664,40.87491047,104.2229032,1662.05,1486.87,25022092.0,High Growth,Low,Very High,Very High
2021-12-11,9759185,1193.109677,546940.0,25.84059406,40.65940594,104.2490323,1659.45,1483.64,25037948.0,High Growth,Low,Very High,Very High
2021-12-12,8281067,1193.648387,546940.0,25.39652412,40.44390141,104.2751613,1656.65,1480.84,25053804.0,High Growth,Low,Very High,Very High
2021-12-13,9484110,1194.187097,546940.0,24.95245418,40.22839688,104.3012903,1654.4,1478.23,25069660.0,High Growth,Low,Very High,Very High
2021-12-14,9357262,1194.725806,546940.0,24.50838424,40.01289235,104.3274194,1653.53,1477.06,25085515.0,High Growth,Low,Very High,Very High
2021-12-15,9382491,1195.264516,546940.0,24.0643143,39.79738782,104.3535484,1651.59,1475.23,25101371.0,High Growth,Low,Very High,Very High
2021-12-16,9531844,1195.803226,546940.0,23.62024436,39.58188329,104.3796774,1649.23,1472.46,25117227.0,High Growth,Low,Very High,Very High
2021-12-17,10279439,1196.341935,546940.0,23.17617443,39.36637877,104.4058065,1646.71,1469.52,25133083.0,High Growth,Low,Very High,Very High
2021-12-18,8424444,1196.880645,546940.0,22.73210449,39.15087424,104.4319355,1643.44,1466.11,25148939.0,High Growth,Low,Very High,Very High
2021-12-19,7012127,1197.419355,546940.0,22.28803455,38.93536971,104.4580645,1641.08,1463.39,25164795.0,High Growth,Low,Very High,Very High
2021-12-20,9381111,1197.958065,546940.0,21.84396461,38.71986518,104.4841935,1639.44,1461.35,25180651.0,High Growth,Low,Very High,Very High
2021-12-21,9472306,1198.496774,546940.0,21.39989467,38.50436065,104.5103226,1638.75,1460.26,25196507.0,High Growth,Low,Very High,Very High
2021-12-22,9627110,1199.035484,546940.0,20.95582473,38.28885612,104.5364516,1636.81,1458.47,25212363.0,High Growth,Low,Very High,Very High
2021-12-23,9750066,1199.574194,546940.0,20.51175479,38.07335159,104.5625806,1634.46,1455.64,25228219.0,High Growth,Low,Very High,Very High
2021-12-24,10532290,1200.112903,546940.0,20.06768485,37.85784706,104.5887097,1632.31,1453.08,25244074.0,High Growth,Low,Very High,Very High
2021-12-25,7805699,1200.651613,546940.0,19.62361491,37.64234253,104.6148387,1630.71,1451.15,25259930.0,High Growth,Low,Very High,Very High
2021-12-26,6969303,1201.190323,546940.0,19.17954498,37.426838,104.6409677,1629.16,1449.37,25275786.0,High Growth,Low,Very High,Very High
2021-12-27,9184867,1201.729032,546940.0,18.73547504,37.21133347,104.6670968,1628.1,1447.97,25291642.0,High Growth,Low,Very High,Very High
2021-12-28,9311728,1202.267742,546940.0,18.29823046,36.99955762,104.6932258,1627.82,1447.53,25307498.0,High Growth,Low,Very High,Very High
2021-12-29,9437180,1202.806452,546940.0,18.2068043,36.97670107,104.7193548,1627.07,1446.92,25323354.0,High Growth,Low,Very High,Very High
2021-12-30,9585235,1203.345161,546940.0,18.11537813,36.95384453,104.7454839,1626.06,1445.68,25339210.0,High Growth,Low,Very High,Very High
2021-12-31,10227626,1203.883871,546940.0,18.02395197,36.93098799,104.7716129,1625.31,1444.7,25355066.0,High Growth,Low,Very High,Very High
2022-01-01,8363553,1204.422581,546940.0,17.93252581,36.90813145,104.7977419,1624.93,1444.0,25370922.0,High Growth,Low,Very High,Very High
2022-01-02,7632073,1204.96129,546940.0,17.84109964,36.88527491,104.823871,1624.47,1443.58,25386778.0,High Growth,Low,Very High,Very High
2022-01-03,8860360,1205.5,512013.0,17.74967348,36.86241837,109.16,1623.79,1442.42,24970662.0,Moderate Growth,Low,Very High,Very High
2022-01-04,8913666,1205.396774,512013.0,17.65824731,36.83956183,109.0393548,1623.4,1442.09,24972101.0,Moderate Growth,Low,Very High,Very High
2022-01-05,9024029,1205.293548,512013.0,17.56682115,36.81670529,108.9187097,1623.03,1441.82,24973541.0,Moderate Growth,Low,Very High,Very High
2022-01-06,9161153,1205.190323,512013.0,17.47539499,36.79384875,108.7980645,1622.32,1440.91,24974980.0,Moderate Growth,Low,Very High,Very High
2022-01-07,10020101,1205.087097,512013.0,17.38396882,36.77099221,108.6774194,1621.79,1440.23,24976420.0,Moderate Growth,Low,Very High,Very High
2022-01-08,9040257,1204.983871,512013.0,17.29254266,36.74813566,108.5567742,1621.22,1439.42,24977860.0,Moderate Growth,Low,Very High,Very High
2022-01-09,7498058,1204.880645,512013.0,17.20111649,36.72527912,108.436129,1620.98,1439.13,24979299.0,Moderate Growth,Low,Very High,Very High
2022-01-10,9327483,1204.777419,512013.0,17.10969033,36.70242258,108.3154839,1621.4,1439.46,24980739.0,Moderate Growth,Low,Very High,Very High
2022-01-11,9010241,1204.674194,512013.0,17.01826417,36.67956604,108.1948387,1621.3,1439.18,24982179.0,Moderate Growth,Low,Very High,Very High
2022-01-12,9036621,1204.570968,512013.0,16.926838,36.6567095,108.0741935,1621.45,1439.54,24983618.0,Moderate Growth,Low,Very High,Very High
2022-01-13,9127456,1204.467742,512013.0,16.83541184,36.63385296,107.9535484,1621.56,1439.59,24985058.0,Moderate Growth,Low,Very High,Very High
2022-01-14,10030242,1204.364516,512013.0,16.74398568,36.61099642,107.8329032,1622.04,1439.93,24986498.0,Moderate Growth,Low,Very High,Very High
2022-01-15,9043345,1204.26129,512013.0,16.65255951,36.58813988,107.7122581,1623.2,1441.22,24987937.0,Moderate Growth,Low,Very High,Very High
2022-01-16,7595970,1204.158065,512013.0,16.56113335,36.56528334,107.5916129,1624.78,1442.77,24989377.0,Moderate Growth,Low,Very High,Very High
2022-01-17,9238255,1204.054839,512013.0,16.46970718,36.5424268,107.4709677,1626.33,1444.25,24990817.0,Moderate Growth,Low,Very High,Very High
2022-01-18,9120164,1203.951613,512013.0,16.37828102,36.51957025,107.3503226,1627.47,1445.13,24992256.0,Moderate Growth,Low,Very High,Very High
2022-01-19,8685550,1203.848387,512013.0,16.28685486,36.49671371,107.2296774,1629.3,1447.28,24993696.0,Moderate Growth,Low,Very High,Very High
2022-01-20,9160318,1203.745161,512013.0,16.19542869,36.47385717,107.1090323,1631.44,1449.5,24995135.0,Moderate Growth,Low,Very High,Very High
2022-01-21,10159275,1203.641935,512013.0,16.10400253,36.45100063,106.9883871,1634.23,1452.22,24996575.0,Moderate Growth,Low,Very High,Very High
2022-01-22,9245673,1203.53871,512013.0,16.01257636,36.42814409,106.8677419,1637.65,1455.85,24998015.0,Moderate Growth,Low,Very High,Very High
2022-01-23,7683940,1203.435484,512013.0,15.9211502,36.40528755,106.7470968,1641.46,1459.98,24999454.0,Moderate Growth,Low,Very High,Very High
2022-01-24,9539602,1203.332258,512013.0,15.82972404,36.38243101,106.6264516,1644.44,1462.91,25000894.0,Moderate Growth,Low,Very High,Very High
2022-01-25,9413402,1203.229032,512013.0,15.73829787,36.35957447,106.5058065,1645.89,1464.12,25002334.0,Moderate Growth,Low,Very High,Very High
2022-01-26,9740366,1203.125806,512013.0,15.64687171,36.33671793,106.3851613,1648.45,1466.92,25003773.0,Moderate Growth,Low,Very High,Very High
2022-01-27,9886829,1203.022581,512013.0,15.55544554,36.31386139,106.2645161,1650.81,1469.52,25005213.0,Moderate Growth,Low,Very High,Very High
2022-01-28,10217310,1202.919355,512013.0,15.57196124,36.16892774,106.143871,1653.39,1472.22,25006653.0,Moderate Growth,Low,Very High,Very High
2022-01-29,8642198,1202.816129,512013.0,15.75481357,35.83587529,106.0232258,1656.26,1475.31,25008092.0,Moderate Growth,Low,Very High,Very High
2022-01-30,8094552,1202.712903,512013.0,15.93766589,35.50282284,105.9025806,1659.44,1478.31,25009532.0,Moderate Growth,Low,Very High,Very High
2022-01-31,7925144,1202.609677,512013.0,16.12051822,35.16977038,105.7819355,1662.55,1481.21,25010972.0,Moderate Growth,Low,Very High,Very High
2022-02-01,9239697,1202.506452,512013.0,16.30337055,34.83671793,105.6612903,1664.47,1483.0,25012411.0,Moderate Growth,Low,Very High,Very High
2022-02-02,7535148,1202.403226,512013.0,16.48622288,34.50366547,105.5406452,1666.03,1484.35,25013851.0,Moderate Growth,Low,Very High,Very High
2022-02-03,8673554,1202.3,512013.0,16.66907521,34.17061302,105.42,1667.71,1485.89,25015291.0,Moderate Growth,Low,Very High,Very High
2022-02-04,9294134,1202.65,512013.0,16.85192753,33.83756056,105.4442857,1668.81,1487.05,25017251.0,Moderate Growth,Low,Very High,Very High
2022-02-05,7764861,1203.0,512013.0,17.03477986,33.50450811,105.4685714,1671.13,1489.71,25019211.0,Moderate Growth,Low,Very High,Very High
2022-02-06,6350086,1203.35,512013.0,17.21763219,33.17145566,105.4928571,1674.67,1493.54,25021171.0,Moderate Growth,Low,Very High,Very High
2022-02-07,8938385,1203.7,512013.0,17.40048452,32.8384032,105.5171429,1680.26,1499.0,25023132.0,Moderate Growth,Low,Very High,Very High
2022-02-08,9008937,1204.05,512013.0,17.58333684,32.50535075,105.5414286,1682.78,1501.32,25025092.0,Moderate Growth,Low,Very High,Very High
2022-02-09,9023942,1204.4,512013.0,17.76618917,32.17229829,105.5657143,1686.54,1505.56,25027052.0,Moderate Growth,Low,Very High,Very High
2022-02-10,9221668,1204.75,512013.0,17.9490415,31.83924584,105.59,1691.81,1511.18,25029013.0,Moderate Growth,Low,Very High,Very High
2022-02-11,9978819,1205.1,512013.0,18.13189383,31.50619339,105.6142857,1697.01,1516.69,25030973.0,Moderate Growth,Low,Very High,Very High
2022-02-12,8970993,1205.45,512013.0,18.31474616,31.17314093,105.6385714,1700.89,1521.1,25032933.0,Moderate Growth,Low,Very High,Very High
2022-02-13,7310478,1205.8,512013.0,18.49759848,30.84008848,105.6628571,1704.32,1524.75,25034894.0,Moderate Growth,Low,Very High,Very High
2022-02-14,9242427,1206.15,512013.0,18.68045081,30.50703602,105.6871429,1708.23,1528.91,25036854.0,Moderate Growth,Low,Very High,Very High
2022-02-15,9037724,1206.5,512013.0,18.86330314,30.17398357,105.7114286,1710.46,1531.22,25038814.0,Moderate Growth,Low,Very High,Very High
2022-02-16,8867345,1206.85,512013.0,19.04615547,29.84093111,105.7357143,1714.12,1535.33,25040775.0,Moderate Growth,Low,Very High,Very High
2022-02-17,8986150,1207.2,512013.0,19.22900779,29.50787866,105.76,1718.64,1540.24,25042735.0,Moderate Growth,Low,Very High,Very High
2022-02-18,9946596,1207.55,512013.0,19.41186012,29.17482621,105.7842857,1722.69,1545.08,25044695.0,Moderate Growth,Low,Very High,Very High
2022-02-19,8811799,1207.9,512013.0,19.59471245,28.84177375,105.8085714,1726.09,1549.04,25046656.0,Moderate Growth,Low,Very High,Very High
2022-02-20,7202873,1208.25,512013.0,19.77756478,28.5087213,105.8328571,1729.39,1552.79,25048616.0,Moderate Growth,Low,Very High,Very High
2022-02-21,9154533,1208.6,512013.0,19.96041711,28.17566884,105.8571429,1732.31,1555.98,25050576.0,Moderate Growth,Low,Very High,Very High
2022-02-22,9088848,1208.95,512013.0,20.14326943,27.84261639,105.8814286,1733.84,1557.47,25052537.0,Moderate Growth,Low,Very High,Very High
2022-02-23,9086744,1209.3,512013.0,20.32612176,27.50956394,105.9057143,1736.48,1560.65,25054497.0,Moderate Growth,Low,Very High,Very High
2022-02-24,9292518,1209.65,512013.0,20.50897409,27.17651148,105.93,1739.36,1563.99,25056457.0,Moderate Growth,Low,Very High,Very High
2022-02-25,10236599,1210.0,512013.0,20.69182642,26.84345903,105.9542857,1743.05,1568.31,25058418.0,Moderate Growth,Low,Very High,Very High
2022-02-26,9228351,1210.35,512013.0,20.87467874,26.51040657,105.9785714,1746.2,1572.03,25060378.0,Moderate Growth,Low,Very High,Very High
2022-02-27,8133879,1210.7,512013.0,21.05753107,26.17735412,106.0028571,1750.84,1577.05,25062338.0,Moderate Growth,Low,Very High,Very High
2022-02-28,10100483,1211.05,512013.0,21.04234253,26.15515062,106.0271429,1754.75,1581.41,25064299.0,Moderate Growth,Low,Very High,Very High
2022-03-01,7911863,1211.4,512013.0,20.96724247,26.22698546,106.0514286,1756.31,1582.87,25066259.0,Moderate Growth,Low,Very High,Very High
2022-03-02,8968817,1211.75,512013.0,20.89214241,26.29882031,106.0757143,1758.87,1585.96,25068219.0,Moderate Growth,Low,Very High,Very High
2022-03-03,9124138,1212.1,512013.0,20.81704234,26.37065515,106.1,1763.32,1590.62,25070180.0,Moderate Growth,Low,Very High,Very High
2022-03-04,9788266,1213.512903,512013.0,20.74194228,26.44248999,106.1235484,1767.09,1594.81,25071818.0,Moderate Growth,Low,Very High,Very High
2022-03-05,8362838,1214.925806,512013.0,20.66684222,26.51432484,106.1470968,1774.18,1602.22,25073456.0,Moderate Growth,Low,Very High,Very High
2022-03-06,6982453,1216.33871,512013.0,20.59174215,26.58615968,106.1706452,1786.04,1615.37,25075094.0,Moderate Growth,Low,Very High,Very High
2022-03-07,9056757,1217.751613,512013.0,20.51664209,26.65799452,106.1941935,1803.2,1634.99,25076733.0,Moderate Growth,Low,Very High,Very High
2022-03-08,9491403,1219.164516,512013.0,20.44154203,26.72982937,106.2177419,1812.9,1646.01,25078371.0,Moderate Growth,Low,Very High,Very High
2022-03-09,7237125,1220.577419,512013.0,20.36644196,26.80166421,106.2412903,1828.34,1665.13,25080009.0,Moderate Growth,Low,Very High,Very High
2022-03-10,9100275,1221.990323,512013.0,20.2913419,26.87349905,106.2648387,1860.61,1706.45,25081647.0,Moderate Growth,Low,Very High,Very High
2022-03-11,9911657,1223.403226,512013.0,20.21624184,26.9453339,106.2883871,1892.4,1750.15,25083286.0,Moderate Growth,Low,Very High,Very High
2022-03-12,8811525,1224.816129,512013.0,20.14114177,27.01716874,106.3119355,1913.73,1781.84,25084924.0,Moderate Growth,Low,Very High,Very High
2022-03-13,6251898,1226.229032,512013.0,20.06604171,27.08900358,106.3354839,1938.97,1818.45,25086562.0,Moderate Growth,Low,Very High,Very High
2022-03-14,8737163,1227.641935,512013.0,19.99094165,27.16083842,106.3590323,1965.03,1857.08,25088200.0,Moderate Growth,Low,Very High,Very High
2022-03-15,8971426,1229.054839,512013.0,19.91584158,27.23267327,106.3825806,1975.36,1872.63,25089839.0,Moderate Growth,Low,Very High,Very High
